arm,update,role,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce,injection_coefficient
value_constant,1500,ood_dev,10,4096,4052,4064,40901,40960,0.9892578125,0.9856107816089336,0.9919879963576875,0.9921875,0.9889921727170213,0.9944604901476036,0.9985595703125,0.022251010064412213,0.01
value_constant,1500,ood_dev,11,4096,4026,4057,44958,45056,0.98291015625,0.9784647020408669,0.9864506586467462,0.990478515625,0.9870110133784079,0.9930268832957149,0.9978249289772727,0.03080375485108533,0.01
value_constant,1500,ood_dev,12,4096,3996,4034,48992,49152,0.9755859375,0.970395272680658,0.9798853757619459,0.98486328125,0.9806440746636242,0.9881738759559913,0.9967447916666666,0.048627753473695634,0.01
value_constant,1500,ood_dev,13,4096,3954,4009,53001,53248,0.96533203125,0.9592793468139419,0.9705127044856489,0.978759765625,0.9738749487182478,0.98274740836386,0.995361328125,0.06034281201242031,0.01
value_constant,1500,ood_dev,14,4096,3909,3987,56988,57344,0.954345703125,0.947516451879336,0.9603235310527409,0.973388671875,0.9679986619577605,0.9778915728113404,0.9937918526785714,0.07842236226600363,0.01
value_constant,1500,ood_dev,15,4096,3857,3961,60949,61440,0.941650390625,0.9340495438956447,0.948423604478416,0.967041015625,0.9611211199926455,0.9720856974974474,0.9920084635416667,0.09633404449204619,0.01
value_constant,1500,ood_dev,16,4096,3798,3918,64867,65536,0.92724609375,0.9188852789498749,0.9348062686756675,0.95654296875,0.9498596607971911,0.9623707358083885,0.9897918701171875,0.11997633680477193,0.01
value_constant,1500,ood_dev,17,4096,3733,3893,68760,69632,0.911376953125,0.9022836148178496,0.9196993896101727,0.950439453125,0.9433605410456114,0.9566742620224604,0.9874770220588235,0.13742509318594287,0.01
value_constant,1500,ood_dev,18,4096,3671,3856,72616,73728,0.896240234375,0.8865270812946906,0.9052108511603125,0.94140625,0.9337916055815723,0.9481937190509881,0.9849175347222222,0.17739457174159412,0.01
value_constant,1500,ood_dev,19,4096,3594,3803,76419,77824,0.87744140625,0.8670435631414155,0.8871319412180636,0.928466796875,0.9201664942823952,0.9359641720506487,0.981946443256579,0.20809516666296446,0.01
value_constant,1500,ood_dev,20,4096,3512,3741,80160,81920,0.857421875,0.8463791651916867,0.8677947923647672,0.913330078125,0.9043219227972369,0.9215636715627878,0.978515625,0.23419018239740907,0.01
value_constant,1500,ood_dev,21,4096,3438,3731,83891,86016,0.83935546875,0.8277928955098375,0.8502821051755933,0.910888671875,0.9017742372571839,0.9192331196878377,0.9752952938988095,0.26503346067153544,0.01
value_constant,1500,ood_dev,22,4096,3374,3694,87585,90112,0.82373046875,0.8117592444729407,0.8350950367564702,0.90185546875,0.8923643526216571,0.910593525887853,0.9719571200284091,0.3080891884226915,0.01
value_constant,1500,ood_dev,23,4096,3302,3646,91231,94208,0.80615234375,0.7937615839675815,0.8179693878738071,0.89013671875,0.8801918282969006,0.8993505106205948,0.968399711277174,0.3395428063505683,0.01
value_constant,1500,ood_dev,24,4096,3237,3606,94837,98304,0.790283203125,0.7775466826908525,0.802475745953016,0.88037109375,0.8700745010385601,0.8899548882189229,0.9647318522135416,0.3690625236001672,0.01
value_constant,1500,ood_dev,25,4096,3179,3578,98415,102400,0.776123046875,0.7631021770183883,0.7886264746184621,0.87353515625,0.8630051925365302,0.8833651319589441,0.961083984375,0.4085929266696269,0.01
value_constant,1500,ood_dev,26,4096,3103,3533,101948,106496,0.757568359375,0.7442067284534549,0.770447318829372,0.862548828125,0.8516638974389052,0.8727543586890549,0.9572941706730769,0.44020759214112815,0.01
value_constant,1500,ood_dev,27,4096,3023,3490,105438,110592,0.738037109375,0.7243528928947542,0.7512752550680479,0.85205078125,0.8408478125539957,0.8625940226894514,0.9533962673611112,0.4831958937164451,0.01
value_constant,1500,ood_dev,28,4096,2956,3477,108915,114688,0.7216796875,0.7077518233982713,0.7351921338840103,0.848876953125,0.8375816138522119,0.8595185127517311,0.9496634347098214,0.5131331394698577,0.01
value_constant,1500,ood_dev,29,4096,2879,3430,112345,118784,0.702880859375,0.6887009863532034,0.7166805428335541,0.83740234375,0.8257867156883957,0.8483856950650327,0.9457923626077587,0.5427568252516224,0.01
value_constant,1500,ood_dev,30,4096,2800,3382,115727,122880,0.68359375,0.6691847481849715,0.6976587054232615,0.82568359375,0.813761531341109,0.8369953398203046,0.9417887369791667,0.5788305302149439,0.01
value_constant,1500,ood_dev,31,4096,2723,3338,119065,126976,0.664794921875,0.6501898257355495,0.6790911997771597,0.81494140625,0.8027553741588906,0.8265372523765091,0.9376968876008065,0.6297105713867914,0.01
value_constant,1500,ood_dev,32,4096,2658,3302,122367,131072,0.64892578125,0.6341751937618222,0.6633972885533669,0.80615234375,0.7937615839675815,0.8179693878738071,0.9335861206054688,0.6868257711819759,0.01
